label,wordsPerMinute,attention,browFurrow,browRaise,cheekRaise,chinRaise,dimpler,eyeClosure,eyeWiden,innerBrowRaise,jawDrop,lidTighten,lipCornerDepressor,lipPress,lipPucker,lipSuck,mouthOpen,noseWrinkle,smile,smirk,upperLipRaise,active_socialNetwork,active_shopping,active_entertainment,active_general,active_work,active_other,open_socialNetwork,open_shopping,open_entertainment,open_general,open_work
1,13.0,98.467041015625,2.354205025767442e-05,0.40934857726097107,0.00388016807846725,3.0524253845214844,1.831430435180664,5.764157776866341e-06,0.10949282348155975,0.15672029554843903,0.6997308135032654,0.019418947398662567,0.004683718550950289,0.2068287879228592,0.1431405395269394,0.07384517788887024,0.05833708122372627,0.0012917519779875875,1.6161411622306332e-06,0.008111076429486275,8.48766831040848e-06,0,0,0,0,0,1,0,0,0,0,0
1,13.0,98.1964111328125,0.0009594144066795707,0.06671491265296936,0.09766904264688492,0.03582846373319626,0.11910593509674072,0.00013108516577631235,1.1386271715164185,0.030505884438753128,0.47637829184532166,0.027622085064649582,0.00043253295007161796,0.04821738600730896,0.06705032289028168,0.005293380469083786,0.24783527851104736,0.0036752258893102407,2.6493358745938167e-05,0.00124423170927912,2.3766804702063382e-07,0,0,0,0,0,1,0,0,0,0,0
1,13.0,98.40616607666016,0.00022671959595754743,0.22665013372898102,0.00016912032151594758,0.0062034339644014835,2.055532217025757,3.5412078602803376e-08,0.2461121678352356,1.1855064630508423,0.029314998537302017,0.012334927916526794,0.0009391286876052618,0.25535881519317627,0.002325654961168766,0.013664047233760357,0.36915865540504456,0.00034387651248835027,7.835763426555786e-06,0.020024986937642097,6.283323017441944e-08,0,0,0,0,0,1,0,0,0,0,0
1,13.0,97.07612609863281,4.812094266526401e-05,0.4250112771987915,0.000214404848520644,0.6496718525886536,2.8060758113861084,8.949756136189535e-08,0.010751715861260891,3.607837200164795,0.2585836350917816,0.011556957848370075,0.002107140840962529,0.05356975644826889,3.1462061405181885,0.010025665163993835,0.15123090147972107,0.0002523481089156121,1.3858910961062065e-06,0.005695064086467028,6.642885068686155e-07,0,0,0,0,0,1,0,0,0,0,0
1,13.0,97.73605346679688,0.001299064140766859,0.6656579375267029,3.2904354156926274e-05,0.13218386471271515,0.059552427381277084,2.537347256748035e-07,0.0027665270026773214,4.026700973510742,0.12708494067192078,0.0032430244609713554,0.0013196419458836317,0.0009353487403132021,2.870157480239868,0.0008919701213017106,0.16843684017658234,0.0009471335215494037,8.823216717246396e-07,0.00197422388009727,3.025794285349548e-06,0,0,0,0,0,1,0,0,0,0,0
1,13.0,97.961181640625,0.0002756110916379839,0.18288855254650116,0.049956027418375015,0.3062357008457184,0.01129877008497715,0.0009522869950160384,0.0037262034602463245,0.3198525309562683,0.5231401920318604,0.013546950183808804,0.015090244822204113,0.002210883656516671,1.6596890687942505,0.00481827137991786,0.12724009156227112,0.000347722670994699,9.260837430247193e-08,0.0003445050970185548,4.355972123448737e-06,0,0,0,0,1,0,0,0,0,0,2
1,13.0,98.3831558227539,0.005426555871963501,0.06436675041913986,0.010171923786401749,0.14993087947368622,0.06093107536435127,2.063905048999004e-05,0.006355769466608763,0.19816508889198303,1.9832836389541626,0.01939435489475727,0.03276286646723747,0.07437825947999954,2.6708385944366455,0.012228229083120823,0.32073426246643066,0.0014584505697712302,1.9037955212297675e-07,0.0003850776993203908,9.569024769007228e-06,0,0,0,0,1,0,0,0,0,0,2
1,13.0,69.45738220214844,6.677688361378387e-05,14.346006393432617,0.0005946535966359079,14.144696235656738,0.10772521048784256,0.0023906633723527193,0.016653936356306076,0.0348215326666832,4.225362300872803,0.18663708865642548,96.0455551147461,0.04372328892350197,6.435070991516113,34.50333023071289,0.7516501545906067,0.0012840204872190952,5.6496647360404495e-09,0.011188703589141369,8.339949999935925e-06,0,0,0,0,1,0,0,0,0,0,2
1,12.0,69.45738220214844,6.677688361378387e-05,14.346006393432617,0.0005946535966359079,14.144696235656738,0.10772521048784256,0.0023906633723527193,0.016653936356306076,0.0348215326666832,4.225362300872803,0.18663708865642548,96.0455551147461,0.04372328892350197,6.435070991516113,34.50333023071289,0.7516501545906067,0.0012840204872190952,5.6496647360404495e-09,0.011188703589141369,8.339949999935925e-06,0,0,0,0,1,0,0,0,0,0,2
1,12.0,88.40947723388672,0.0149128008633852,3.9677858352661133,0.000486560573335737,0.05505064129829407,0.014780477620661259,7.491866540476622e-07,0.6314487457275391,0.44826146960258484,0.18126019835472107,0.010428311303257942,5.345783233642578,2.625483751296997,1.2061243057250977,0.17959749698638916,2.2160160541534424,0.005780552048236132,3.815153490904777e-07,0.06417740881443024,4.116768468520604e-05,0,0,0,0,1,0,0,0,0,0,2
