label,wordsPerMinute,attention,browFurrow,browRaise,cheekRaise,chinRaise,dimpler,eyeClosure,eyeWiden,innerBrowRaise,jawDrop,lidTighten,lipCornerDepressor,lipPress,lipPucker,lipSuck,mouthOpen,noseWrinkle,smile,smirk,upperLipRaise,active_socialNetwork,active_shopping,active_entertainment,active_general,active_work,active_other,open_socialNetwork,open_shopping,open_entertainment,open_general,open_work
1,13,93.52084351,8.66E-05,0.913503408,0.002059871,0.000304388,0.002951172,5.07E-07,1.020806789,0.142427504,0.134476691,0.016357306,0.082627729,0.050136849,0.078002401,0.025024544,0.732327461,0.010347432,1.99E-08,0.00241548,3.39E-10,0,0,0,0,1,0,0,0,0,0,3
1,13,93.52084351,8.66E-05,0.913503408,0.002059871,0.000304388,0.002951172,5.07E-07,1.020806789,0.142427504,0.134476691,0.016357306,0.082627729,0.050136849,0.078002401,0.025024544,0.732327461,0.010347432,1.99E-08,0.00241548,3.39E-10,0,0,0,0,1,0,0,0,0,0,3
1,13,93.52084351,8.66E-05,0.913503408,0.002059871,0.000304388,0.002951172,5.07E-07,1.020806789,0.142427504,0.134476691,0.016357306,0.082627729,0.050136849,0.078002401,0.025024544,0.732327461,0.010347432,1.99E-08,0.00241548,3.39E-10,0,0,0,0,1,0,0,0,0,0,3
1,16.875,95.43954468,8.36E-06,1.089888334,0.000461301,0.000250943,0.00023483,1.73E-07,0.908284843,0.068737276,0.068680741,0.009004876,0.113648236,0.005353129,0.627919674,0.003910081,1.159458518,0.010394367,3.69E-09,0.000178638,7.74E-09,0,0,0,0,1,0,0,0,0,0,3
1,16.875,94.820755,7.32E-05,0.567256987,0.004091654,0.001589111,0.002291114,1.06E-05,0.669589162,0.043763842,0.192934528,0.013748555,0.011960977,0.027916331,0.304350317,0.007867604,0.081565246,0.02679134,6.53E-09,0.000414341,3.57E-09,0,0,0,0,1,0,0,0,0,0,3
1,16.875,94.820755,7.32E-05,0.567256987,0.004091654,0.001589111,0.002291114,1.06E-05,0.669589162,0.043763842,0.192934528,0.013748555,0.011960977,0.027916331,0.304350317,0.007867604,0.081565246,0.02679134,6.53E-09,0.000414341,3.57E-09,0,0,0,0,1,0,0,0,0,0,3
1,16.875,94.820755,7.32E-05,0.567256987,0.004091654,0.001589111,0.002291114,1.06E-05,0.669589162,0.043763842,0.192934528,0.013748555,0.011960977,0.027916331,0.304350317,0.007867604,0.081565246,0.02679134,6.53E-09,0.000414341,3.57E-09,0,0,0,0,1,0,0,0,0,0,3
1,16.875,97.5555191,9.56E-05,3.501600504,0.003211114,0.352946073,0.456448883,3.95E-07,0.311781853,0.528002918,1.120387077,0.018182125,11.00466442,0.892201543,9.509925842,0.72653091,0.869188845,0.023534173,2.37E-07,0.001332536,1.44E-08,0,0,0,0,1,0,0,0,0,0,3
1,16.875,95.84299469,0.000102516,1.845802784,0.006845596,0.007694436,0.085359938,2.81E-06,0.067866698,0.528169215,0.68738389,0.02873813,6.84337616,0.198000222,0.544550836,0.038492199,0.245483845,0.017116876,1.47E-08,0.000612875,1.09E-08,0,0,0,0,1,0,0,0,0,0,3
1,16.875,93.72805786,3.28E-06,0.748203576,1.89E-05,0.000197956,0.001201542,6.54E-09,0.500181437,0.010268591,0.256854117,0.001594965,0.001393354,0.008683493,0.859507382,0.008671263,0.043746844,0.005877874,7.67E-10,3.66E-05,4.38E-08,0,0,0,0,1,0,0,0,0,0,3
1,16.875,92.50771332,1.54E-06,0.160446361,0.000135526,0.007880992,0.063111566,3.82E-09,0.082850218,0.014320797,0.731364429,0.000822592,0.000214216,0.004532096,0.072459437,0.008360033,0.024297211,0.000252623,7.79E-10,0.000382071,6.25E-06,0,0,0,0,1,0,0,0,0,0,3
1,16.875,85.77895355,2.76E-05,1.235645175,0.000204584,0.000689799,0.015778432,1.00E-07,3.89819479,0.405786127,0.081145138,0.01671415,0.813489497,7.879971504,0.169601083,0.080273621,0.201740414,0.263991594,1.69E-10,0.002405162,3.14E-07,0,0,0,0,1,0,0,0,0,0,3
1,16.875,85.77895355,2.76E-05,1.235645175,0.000204584,0.000689799,0.015778432,1.00E-07,3.89819479,0.405786127,0.081145138,0.01671415,0.813489497,7.879971504,0.169601083,0.080273621,0.201740414,0.263991594,1.69E-10,0.002405162,3.14E-07,0,0,0,0,1,0,0,0,0,0,3
1,16.875,96.90139008,98.62937927,0.002638314,4.321626186,0.000118323,1.521203995,0.234950259,0.006783478,0.007577798,0.003404988,79.06808472,0.000756916,0.626962364,0.00439907,0.004035446,0.173262954,0.183849812,1.59E-07,0.001244619,1.10E-08,0,0,0,0,1,0,0,0,0,0,3
1,16.875,96.90139008,98.62937927,0.002638314,4.321626186,0.000118323,1.521203995,0.234950259,0.006783478,0.007577798,0.003404988,79.06808472,0.000756916,0.626962364,0.00439907,0.004035446,0.173262954,0.183849812,1.59E-07,0.001244619,1.10E-08,0,0,0,0,1,0,0,0,0,0,3
1,16.875,98.3524704,0.000661093,0.714810073,0.000310442,0.001487098,0.01247692,5.55E-09,0.006219024,0.210402161,0.35657689,0.023635633,0.243119612,0.038683798,0.081254467,0.006492531,0.083108388,0.018146966,1.86E-09,7.39E-05,4.15E-08,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,95.36514282,0.000649207,0.543761134,0.001271044,0.000680198,0.001505573,4.24E-08,1.629209757,0.048737906,0.085844368,0.051033355,0.202335656,0.024958685,0.010166047,0.024484904,0.01652527,0.06418255,1.08E-10,0.000175341,6.15E-08,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,95.36514282,0.000649207,0.543761134,0.001271044,0.000680198,0.001505573,4.24E-08,1.629209757,0.048737906,0.085844368,0.051033355,0.202335656,0.024958685,0.010166047,0.024484904,0.01652527,0.06418255,1.08E-10,0.000175341,6.15E-08,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,96.30123901,1.01E-06,1.658465385,4.69E-06,0.004136841,0.002944807,3.54E-11,0.005476343,0.661733627,0.153686762,0.000717386,0.222551107,0.027022913,0.78229028,0.410740644,0.02731091,0.001218999,1.55E-10,5.81E-05,1.15E-07,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,98.08036804,5.67E-06,69.39995575,2.38E-05,25.63537979,0.039733808,7.62E-16,12.33403492,92.43643951,1.956067204,0.005768982,26.45659065,0.057793997,5.981919765,0.146593273,0.037372436,0.00029551,7.48E-08,0.004292599,1.96E-05,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,98.08036804,5.67E-06,69.39995575,2.38E-05,25.63537979,0.039733808,7.62E-16,12.33403492,92.43643951,1.956067204,0.005768982,26.45659065,0.057793997,5.981919765,0.146593273,0.037372436,0.00029551,7.48E-08,0.004292599,1.96E-05,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,94.08589172,0.007697578,0.228768677,0.743848801,0.000362152,0.001669309,88.09529114,0.009292228,0.020242723,0.092628375,0.428557634,0.004525769,0.083673112,0.076729424,0.000958371,0.135506868,0.144853204,6.81E-08,5.81E-05,4.37E-08,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,98.51538849,2.08E-06,32.5759964,0.005749858,0.001810863,0.018908985,1.35E-08,0.400160074,0.256701946,0.118016288,0.005938072,0.054221239,0.085874021,0.011040864,0.038136028,0.062113233,0.001535086,3.81E-08,0.001386598,1.74E-08,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,97.87805176,5.86E-05,13.78210449,0.00080381,0.017623356,0.004582037,6.63E-07,1.704990506,0.149202585,0.434172243,0.025940102,0.579689562,0.033854768,0.030319156,0.009738063,0.078654423,0.014879094,9.61E-09,0.000222046,7.96E-08,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,97.87805176,5.86E-05,13.78210449,0.00080381,0.017623356,0.004582037,6.63E-07,1.704990506,0.149202585,0.434172243,0.025940102,0.579689562,0.033854768,0.030319156,0.009738063,0.078654423,0.014879094,9.61E-09,0.000222046,7.96E-08,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,97.92136383,3.00E-06,5.448546886,0.000286409,0.000733254,0.000209538,9.06E-10,0.636852622,0.075321287,5.177834034,0.003246843,0.3820934,0.002689138,0.004241737,0.000814452,0.25132966,0.005764132,2.26E-08,0.00086277,1.50E-08,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,98.12281799,3.24E-05,5.809926987,9.48E-05,0.007567897,0.000138221,4.36E-08,0.164482683,0.257131308,2.025344133,0.00936103,5.797768593,0.00283298,0.004051379,0.000216849,0.025838675,0.010198282,1.95E-09,0.000492036,1.30E-08,0,0,0,0,1,0,0,0,0,0,3
1,7.619047619,97.67087555,1.93E-05,18.90932083,0.000158294,5.110663891,0.100367121,1.20E-10,0.010465699,5.577002048,0.558935225,0.004665433,16.28183174,0.010133188,0.325026631,0.038165301,0.010031087,0.001742445,2.60E-08,9.99E-05,9.30E-08,0,0,0,0,1,0,0,0,0,0,3
1,17,97.67087555,1.93E-05,18.90932083,0.000158294,5.110663891,0.100367121,1.20E-10,0.010465699,5.577002048,0.558935225,0.004665433,16.28183174,0.010133188,0.325026631,0.038165301,0.010031087,0.001742445,2.60E-08,9.99E-05,9.30E-08,0,0,0,0,1,0,0,0,0,0,3
1,17,95.99455261,9.94E-05,0.844651818,0.000787355,0.008998842,0.000382729,2.75E-07,0.116862319,0.140072167,0.298439205,0.014291918,5.437914848,0.004508895,0.033599835,0.000292171,0.037767988,0.032511394,1.94E-09,0.000153832,2.26E-08,0,0,0,0,1,0,0,0,0,0,3
1,17,95.99455261,9.94E-05,0.844651818,0.000787355,0.008998842,0.000382729,2.75E-07,0.116862319,0.140072167,0.298439205,0.014291918,5.437914848,0.004508895,0.033599835,0.000292171,0.037767988,0.032511394,1.94E-09,0.000153832,2.26E-08,0,0,0,0,1,0,0,0,0,0,3
1,17,95.59942627,4.69E-05,0.19541432,0.009271534,3.02E-06,0.000910202,1.46E-07,1.310276031,0.049433555,0.189850703,0.020054225,0.005175783,0.031484682,0.033597831,0.000104996,1.472503662,0.010333224,7.32E-09,0.000240914,1.78E-09,0,0,0,0,1,0,0,0,0,0,3
1,17,93.42230988,8.03E-05,0.460872144,0.01854567,0.000630865,0.004978133,5.46E-06,0.452866405,0.041958854,0.474424303,0.029881246,0.029709047,0.021406811,0.088402666,0.002727885,0.560229838,0.061439879,5.24E-09,8.98E-05,8.36E-09,0,0,0,0,1,0,0,0,0,0,3
1,17,96.02185059,0.000203984,0.212882802,0.006791711,0.005015228,0.005666569,1.87E-06,0.214424893,0.088492125,0.48747772,0.039313234,0.057797361,0.049153164,0.058839761,0.002989317,0.395824522,0.036433432,9.49E-09,0.000231644,3.45E-09,0,0,0,0,1,0,0,0,0,0,3
1,17,95.98600769,0.000126822,1.107294798,0.005705871,0.048986524,0.007092059,3.03E-06,0.574188054,0.183385238,0.176009357,0.043712623,0.072954431,0.005420799,0.205690756,0.011219558,0.365375757,0.030361332,1.14E-08,0.000231086,3.23E-09,0,0,0,0,1,0,0,0,0,0,3
1,17,95.98600769,0.000126822,1.107294798,0.005705871,0.048986524,0.007092059,3.03E-06,0.574188054,0.183385238,0.176009357,0.043712623,0.072954431,0.005420799,0.205690756,0.011219558,0.365375757,0.030361332,1.14E-08,0.000231086,3.23E-09,0,0,0,0,1,0,0,0,0,0,3
1,17,96.30036926,0.000110102,0.739365041,0.000693335,0.024470318,0.000335335,9.20E-06,0.01506204,0.205676183,48.82084274,0.021566998,0.028972493,8.72E-05,0.846465945,0.009366181,25.75867844,0.045627829,1.76E-08,0.000433348,6.97E-07,0,0,0,0,1,0,0,0,0,0,3
1,17,97.82093811,1.83849442,0.451011151,0.013742238,45.76373291,10.23155689,99.99488831,0.000248591,0.558974743,0.08915811,1.996805549,0.029487364,0.012330742,10.05726719,0.00155227,0.025804996,0.035301816,3.17E-09,0.041465513,0.000151765,0,0,0,0,1,0,0,0,0,0,3
1,17,96.52047729,46.05634308,0.067913674,0.067873456,51.33926392,0.40689531,99.90701294,1.10E-05,1.563826799,46.38504791,7.041106224,0.010781552,0.002046346,28.36642838,0.003662396,0.363111854,0.10237547,9.18E-08,0.000341229,0.000188139,0,0,0,0,1,0,0,0,0,0,3
1,17,97.90960693,0.000120813,0.553887963,4.36E-05,0.000716426,0.00316259,3.76E-06,0.009830271,0.043717623,0.053317118,0.021716019,0.014334076,0.150979817,0.077236898,0.001081479,0.0390996,0.007023793,1.19E-08,0.000359549,1.66E-09,0,0,0,0,1,0,0,0,0,0,3
1,22,97.6623764,3.08E-05,0.743978262,3.11E-05,0.000424155,0.001479393,7.47E-08,0.009329554,0.031718325,0.105719991,0.004339524,0.003572671,0.018530311,0.016792681,0.00242677,0.114262313,0.007140288,2.15E-08,0.000158238,3.44E-09,0,0,0,0,1,0,0,0,0,0,3
1,22,96.94363403,1.72E-05,0.562879145,8.85E-05,0.003081013,0.000923025,98.89920044,0.043147065,0.029455472,0.446883589,0.001905625,0.009840709,0.128742069,0.018075211,0.000439144,0.147579268,0.009933927,5.10E-08,0.000168485,1.30E-08,0,0,0,0,1,0,0,0,0,0,3
1,22,95.98957825,80.82819366,0.009155422,2.793419361,0.001706117,0.002828825,0.547301888,0.006243994,0.016475819,0.240911245,46.07234955,0.000439163,0.026178142,0.053976435,0.002758463,0.133992091,0.414202452,5.14E-08,7.28E-05,1.61E-09,0,0,0,0,1,0,0,0,0,0,3
1,22,95.98957825,80.82819366,0.009155422,2.793419361,0.001706117,0.002828825,0.547301888,0.006243994,0.016475819,0.240911245,46.07234955,0.000439163,0.026178142,0.053976435,0.002758463,0.133992091,0.414202452,5.14E-08,7.28E-05,1.61E-09,0,0,0,0,1,0,0,0,0,0,3
1,22,94.38721466,0.002000293,0.632893741,0.083210677,0.155632779,0.001515862,0.066781513,0.236951679,0.038852718,0.920293748,0.172325864,0.025782198,0.003960726,0.339696407,0.122858413,0.12911655,0.164435551,1.77E-08,6.85E-05,1.29E-08,0,0,0,0,1,0,0,0,0,0,3
1,22,97.6749649,0.00126696,2.251580238,0.016826693,98.72048187,1.997944117,3.31E-07,0.018678788,1.626505136,0.086083755,0.174897179,0.627031267,0.01189817,12.94447613,0.030406233,0.029654771,0.017739162,9.87E-09,0.015418377,2.80E-05,0,0,0,0,1,0,0,0,0,0,3
1,22,93.5251236,0.003430315,0.716036081,0.009255818,3.255354881,0.013092414,3.48E-05,0.292182535,0.310690761,0.053386226,0.268839687,0.04081824,0.001855026,0.960181296,0.097602062,0.030404,0.082897834,2.52E-09,0.000744628,9.41E-08,0,0,0,0,1,0,0,0,0,0,3
1,22,92.72035217,0.000748672,0.306543022,0.040028758,99.99715424,100,0.000339389,6.362837791,0.342522085,3.40E-05,0.327430993,0.000318558,99.99941254,0.000199702,100,5.43E-05,0.002133036,0.014049727,99.2782135,1.13E-09,0,0,0,0,1,0,0,0,0,0,3
1,22,92.72035217,0.000748672,0.306543022,0.040028758,99.99715424,100,0.000339389,6.362837791,0.342522085,3.40E-05,0.327430993,0.000318558,99.99941254,0.000199702,100,5.43E-05,0.002133036,0.014049727,99.2782135,1.13E-09,0,0,0,0,1,0,0,0,0,0,3
1,22,92.72035217,0.000748672,0.306543022,0.040028758,99.99715424,100,0.000339389,6.362837791,0.342522085,3.40E-05,0.327430993,0.000318558,99.99941254,0.000199702,100,5.43E-05,0.002133036,0.014049727,99.2782135,1.13E-09,0,0,0,0,1,0,0,0,0,0,3
1,22,96.32230377,0.000120258,0.317633003,0.000630923,0.113619387,99.67473602,2.95E-06,0.185358956,0.061523315,0.043896288,0.037989344,0.000367896,98.87232971,2.37E-05,99.99938202,0.00081338,0.001078027,0.000251555,0.072361231,6.38E-12,0,0,0,0,1,0,0,0,0,0,3
1,22,94.71356201,0.000552193,0.279052347,0.002383033,0.59380877,79.34887695,99.40731812,0.01057781,0.093874276,0.067796722,0.019924887,0.001059861,51.00595474,8.03E-05,99.99486542,0.002607819,0.003769381,0.031613145,0.255351394,1.78E-11,0,0,0,0,1,0,0,0,0,0,3
1,23,98.09841156,0.00220972,0.225047529,0.001645789,0.056488007,3.548015594,2.22E-05,0.052547589,0.105429672,0.113115229,0.123727493,0.002549333,1.738476157,0.001933553,96.70550537,0.002623414,0.001363082,0.001725219,0.332546324,1.52E-11,0,0,0,0,1,0,0,0,0,0,3
1,23,95.81778717,0.1276972,0.473358303,0.000300663,34.85797119,0.001105872,0.027894167,0.001399211,0.231000945,0.227350503,8.050580978,0.000730526,1.60E-05,0.002482665,7.42366457,0.015098161,0.003589106,0.010949721,3.524726868,3.70E-07,0,0,0,0,1,0,0,0,0,0,3
1,23,96.29270172,0.039537765,0.381455421,0.007987956,11.15054226,0.006649492,0.011772663,0.000849404,0.470500618,0.124530412,5.159826756,0.001031145,0.000210481,0.0085107,17.47180367,0.041121982,0.002713291,0.001391041,0.1067385,1.58E-06,0,0,0,0,1,0,0,0,0,0,3
1,23,96.55786896,0.000682132,1.236425757,0.001874186,25.28356361,0.077579275,1.31E-05,0.019300694,0.313743263,0.070742086,0.201449841,0.000233505,0.01325692,0.097195119,71.69411469,0.027129762,0.002377919,0.001099349,0.021049863,2.73E-07,0,0,0,0,1,0,0,0,0,0,3
1,23,95.27001953,0.004611829,0.244457364,0.016754551,0.138368994,0.067596301,0.010599487,0.014657196,0.066720158,0.030917937,1.9357512,0.000241332,0.032552395,0.002537044,51.82708359,0.005664689,0.002797178,0.000123248,0.014121337,1.01E-08,0,0,0,0,1,0,0,0,0,0,3
1,23,95.27001953,0.004611829,0.244457364,0.016754551,0.138368994,0.067596301,0.010599487,0.014657196,0.066720158,0.030917937,1.9357512,0.000241332,0.032552395,0.002537044,51.82708359,0.005664689,0.002797178,0.000123248,0.014121337,1.01E-08,0,0,0,0,1,0,0,0,0,0,3
1,23,94.60633087,0.000384407,0.357113361,0.00102221,21.15568542,2.50305748,4.79E-06,0.01605968,0.127987534,0.026909046,0.064673476,0.004174345,74.4886322,0.027610237,99.3848877,0.010095824,0.001163147,0.000984587,0.066470079,2.06E-07,0,0,0,0,1,0,0,0,0,0,3
1,23,95.77224731,0.0059103,3.157279253,0.324616879,97.85303497,94.14492035,6.79210043,0.020444999,0.122017451,0.000671367,0.800015569,2.836651802,96.87005615,0.001779076,99.99982452,1.53E-05,0.019113876,2.36E-05,0.102968946,7.18E-12,0,0,0,0,1,0,0,0,0,0,3
1,23,95.77224731,0.0059103,3.157279253,0.324616879,97.85303497,94.14492035,6.79210043,0.020444999,0.122017451,0.000671367,0.800015569,2.836651802,96.87005615,0.001779076,99.99982452,1.53E-05,0.019113876,2.36E-05,0.102968946,7.18E-12,0,0,0,0,1,0,0,0,0,0,3
1,23,95.12349701,0.000745114,0.22013697,6.87E-05,0.232989967,0.299227715,0.000230833,0.012782963,0.075422205,0.03200965,0.060010243,0.016499463,17.13832474,9.55E-05,80.79911804,0.00074429,0.001173778,8.86E-06,0.083085924,9.64E-12,0,0,0,0,1,0,0,0,0,0,3
1,23,96.06777954,0.017256662,0.363541335,0.002391277,0.121918812,2.77E-06,0.000314936,0.000518896,0.195082217,62.75872421,0.716064572,2.983924866,1.86E-05,99.47270966,2.19E-06,21.21976852,0.01196878,2.42E-08,0.001850339,9.94E-06,0,0,0,0,1,0,0,0,0,0,3
1,30,93.91835785,0.001046548,2.57111454,0.000510926,0.003619608,4.60E-07,99.8996048,0.025965143,0.476657599,64.6954422,0.053098939,2.269523382,3.08E-05,92.57826233,6.22E-06,6.623027325,0.047089845,7.70E-09,1.66E-05,1.82E-06,0,0,0,0,1,0,0,0,0,0,3
1,30,94.6149826,0.011325814,0.340901524,0.001367329,0.107408628,4.27E-05,0.000687411,0.005943845,0.072470002,24.9435997,0.261384934,0.363907874,0.000226197,80.49519348,0.000545532,2.488705635,0.252800971,1.18E-08,5.02E-05,1.62E-07,0,0,0,0,1,0,0,0,0,0,3
1,30,94.79620361,0.003297538,5.658316135,0.001575624,4.473556042,0.002080324,99.36049652,0.000680958,0.117257945,69.56143951,0.029138174,0.376055539,0.000455699,99.06170654,0.003010094,23.81588936,0.161792725,2.84E-07,0.000270411,5.28E-06,0,0,0,0,1,0,0,0,0,0,3
1,30,95.51667786,0.270040929,0.025574952,0.00085876,90.09502411,93.7693634,95.78879547,0.000168444,0.233252808,11.89590836,0.295902938,0.000324884,30.75598145,0.398653567,99.99967957,86.96475983,0.019959264,0.772081673,0.417976409,4.47E-07,0,0,0,0,1,0,0,0,0,0,3
1,30,95.51667786,0.270040929,0.025574952,0.00085876,90.09502411,93.7693634,95.78879547,0.000168444,0.233252808,11.89590836,0.295902938,0.000324884,30.75598145,0.398653567,99.99967957,86.96475983,0.019959264,0.772081673,0.417976409,4.47E-07,0,0,0,0,1,0,0,0,0,0,3
1,30,94.49819183,0.000129464,0.075250693,0.0043742,1.140163898,96.01123047,3.42E-05,2.384185314,0.003270841,0.015671719,0.073437341,0.000729378,99.80348969,0.002115321,99.99991608,0.032735731,0.003074791,0.000326238,3.5970788,3.50E-11,0,0,0,0,1,0,0,0,0,0,3
